SYMBOL,K_O,K12,K21,K22,K24,K25,K4,K7,T2D_D,T2D102,T2D106,T2D11,T2D3,T2D61,T2D66,T2D78
RSPH4A,14.0,8.0,20.99997,3.0,9.0,5.0,5.0,7.0,13.00002,4.0,2.0000003,4.0,6.0,5.0,7.0,14.999998999999999
RSPH6A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,3.0
RSPH9,6.8624,7.27944004436,33.006800124879,11.1232,5.3556300264645,14.9218,9.1621,14.337100156778,30.940600000000003,8.4886,9.993559999999999,0.0,2.6356800199087997,3.108860163511,12.5275,20.2879
RSPO1,1.00489,1.02416204,4.3356286,1.00035661,0.0,1.6848369,2.00000455,2.00285,0.0,0.0,1.0060182599999998,0.0,0.0,0.0,4.00443,0.56765284
RSPO2,0.0,2.06113,0.0,2.17881,0.0,1.07798,1.04154,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.1079000144224,1.0000000905067
RSPO3,0.0,2.0,0.0,0.0,0.0,1.9999950000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
RSPO4,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
RSPRY1,315.885669,189.27192,177.52826,198.012388,260.90627753645,320.28084,129.9751500704168,246.84260999999998,208.571,105.242464,177.93469,15.28264,135.72685,22.067588999999998,432.67452000000003,371.94073
RSRC1,1172.462,547.47389,1009.05409,499.35221281,800.59598,1189.5401900000002,379.14060813647,675.00547,987.03061885,418.76329,556.148947,67.9999100444966,459.55108,82.0073697,1460.210604511471,895.2487267694
RSRC2,1364.12271573,946.700099,1600.05640517512,1001.2264299999999,699.40667,1152.6915999999999,512.18508,1377.90094,1045.62002,566.84972,518.5783,98.00006085999999,511.9999,161.38943,2133.23296,1945.58426
RSRP1,3041.48990583767,1708.79259493376,2116.82037,1685.42545,1258.20664121716,3184.3028099999997,1272.38341,2567.906047,1533.47382,646.15387,1483.45895,97.58316938008001,925.7197605313311,269.7991030481,3572.6317946,3081.8037918362
RSU1,3456.7401,4231.6552,2589.6306,2148.71848,3133.7865,2550.5213000000003,919.598,1774.1902000000002,1759.2151000000001,2057.95823,1069.8410000000001,206.0002,1257.13508,148.92489999999998,1684.2766,1930.8228
RSU1P1,0.0,3.00302,0.0,2.00839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00625,0.0,0.0,3.0141
RSU1P2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSU1P3,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
RTBDN,1.04534,2.0,0.0,3.04881,3.0203,0.0,0.0,0.0,3.06475,1.0,2.10853,0.0,0.0,1.00359,2.01511,2.023443
RTCA,218.96952000000002,116.24365,241.16616,198.91804,142.94751,224.09450999999999,98.76024,215.94999,198.45002000000002,124.49463,95.13606,22.0,99.22511,15.03311,256.76089,264.79807
RTCA-AS1,506.9819,425.66096,788.5243999999999,305.71743,349.56727,417.54546,192.03388,335.55417,344.6478,326.29422999999997,279.16265000000004,48.2277,288.27313,70.2944,494.94807000000003,463.71326
RTCB,150.999645249,122.00002,259.99942999999996,297.0003,206.00037,277.99977,134.99967,227.00035,157.00028,40.99998,135.00035,9.999995,155.00005000000002,17.00004,358.0,403.0003
RTEL1,59.60853,67.33269,109.1949117,47.798950181825,43.3522868444754,74.9720222,36.25164,57.02331555246119,73.6028389,61.64808,64.22126,11.0,48.51521,7.434008,109.51877,99.44085
RTEL1-TNFRSF6B,26.3915,59.62238,38.199110000000005,45.94675,23.6477,42.056,50.75341,47.97672,13.84848,29.6486,36.7907,0.0,31.4847,4.56599,77.93459,50.5488
RTEL1P1,4.0,8.0,1.0,5.0,14.0,4.0,0.0,2.0,1.0,3.0,6.0,0.0,4.0,0.0,55.0,31.362
RTF1,486.9583,254.93144,584.24902,331.4482,268.2449872,308.4749,185.8096,336.03012,299.3647,157.783571,205.465954,19.0,201.87698,48.999967999999996,493.46332,491.00036
RTF2,377.99960999999996,295.75701,454.99965,530.61416,439.96427,493.20635000000004,272.26294,514.99961,312.94131,206.302744,253.22677000000002,35.0,289.999682,42.00003,640.46911,678.99924
RTKN,0.0,1.999997,5.0,5.0000029999999995,7.0,4.0000079186,1.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0,8.000005,1.0
RTKN2,94.194,65.30420000000001,125.9593,49.3384,47.259667,145.56619999999998,38.7684,48.99929,132.5301,51.602900000000005,71.04660000000001,3.0,20.440150000000003,21.909869999999998,145.7366,127.9475
RTL1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
RTL10,128.08249308184,83.6101,110.9148,87.49401297605,86.8598,98.980790030321,40.3373,58.99338601,56.6865,35.456612400000004,59.334069772679996,3.0,48.38646,4.12258,149.7602,119.20259999999999
RTL3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTL4,1.00867,7.86661,1.01241,6.12243,2.08748,1.031,4.1506,2.15496,1.04252,3.02242,1.09156,0.0,2.26768,0.0,5.51265,5.35061
RTL5,21.0,21.0,37.0,21.0,15.0,26.00003,3.0,17.0,28.0,19.0,18.0,0.0,17.0,5.0,26.0,19.00002
RTL6,99.0,58.0,199.0,96.0,105.0,116.0,65.0,85.0,175.0,33.0,69.0,11.0,70.0,17.0,152.0,102.0
RTL8A,12.0,8.0,22.000002,6.0,5.0,11.00001,1.0,12.0,5.00001,3.49224,9.0,0.0,3.0,0.0,10.0,10.0
RTL8B,3.11874,0.0,2.0,0.0,0.0,1.0,3.0,2.0,4.0,5.50776,0.0,0.0,0.0,1.0,1.0,0.0
RTL8C,12.8813,6.0,21.0,27.00002,17.99997,21.0,7.0,16.0,11.0,10.0,9.0,0.0,8.0,1.0,11.0,17.0
RTL9,5.000002,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RTN1,152.99986,121.00041999999999,185.00028999999998,196.00032,110.99999000000001,197.99974,98.99999,229.00037,116.00004,39.999970000000005,138.00005000000002,4.0,91.00003000000001,14.0,190.00046,289.99992
RTN2,17.0,7.000004000000001,8.9834,6.191401,6.238607000000001,12.09069,9.266672,5.29059,3.88122,5.704750000000001,12.103757,0.226706,1.03253,5.441146,29.15363,17.366217999999996
RTN3,651.0008451,470.999858,708.999500457679,716.999992,664.9997769,693.0003212600141,341.99991181699994,488.0006442,440.9997496,208.9999876,453.000339,22.000032,375.99961999999994,42.999970000000005,565.9998800000001,869.0001851999999
RTN3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTN4,731.000302130222,622.00093622,1047.9996096146967,834.00013,607.999520982,790.000782,417.00025,619.9997020179451,621.0007723580001,347.99995766795,395.00010000000003,48.999989570000004,353.00007,70.00002506614,878.00015,996.00108
RTN4IP1,20.7558,12.2593475,37.3245,30.97125,40.7695,38.9026,10.288314,33.73111,28.8644,20.8903,26.20884,3.0,26.549,1.0,57.237989999999996,42.7992
RTN4R,1.0,17.00002,3.0,3.0,1.0,6.0,3.0,4.0,3.0,1.0,1.0,0.0,5.0,0.0,4.0,7.0
RTN4RL1,1.0,4.0,3.0,3.0,0.0,7.00499,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.00134,3.00085
RTN4RL2,1.0,0.0,3.0,0.0,0.0,2.69098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34531,1.34709
RTP1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTP2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02083,0.0
RTP3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
RTP4,25.0,9.0,31.0,60.0,56.0,35.0,10.0,48.0,33.0,11.0,13.0,0.0,11.0,4.0,49.0,37.0
RTP5,4.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,9.0,0.0,1.0,0.0,6.0
RTRAF,558.5006,278.58905,651.03571,532.55379023724,369.926092558,551.42441,253.068850296057,579.6204,383.03199,205.7184,245.14617,22.99996,231.08810000000003,81.03455157886,744.28314,726.43554
RTRAFP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RTRAFP2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
RTTN,399.86578,258.30148848989,599.758772,412.23252140055,349.04134999999997,463.9489900108589,214.27894,338.24329003120147,323.05071,236.54909,299.023398,19.000003,210.673479395,33.3682100410587,629.663508,524.6451670501
RUBCN,285.635026,248.452,458.61458,228.78686514,208.30210000000002,248.9875,190.02433200000002,201.97230000000002,272.7024095,109.6631,167.41698,14.01418,154.49737,29.069609069915003,329.0500546,399.212640404977
RUBCNL,280.6979939,127.30711,137.69438,244.4555007810854,245.2488,248.51675,85.05053,144.526350628168,94.43014,74.12308,117.52837,21.0000000227602,95.90402,35.546153,332.24034,510.36911000000003
RUFY1,1975.53647,2061.39318,2240.83858,1454.06872,2403.3180199999997,777.00041285,600.03986,1257.42723,1734.0185099999999,1700.9999599999999,724.36369,159.99997000000002,754.99956,84.99994,1217.0534,1173.00012
RUFY1-AS1,1.02159,2.12799,29.5372,3.0,8.68695,7.0,4.17744,1.01919,5.0,3.0,10.0,0.0,6.0,0.0,5.25816,7.08043
RUFY2,550.02683,335.58683,504.6181,541.18838,475.90407,423.49161000000004,210.05831,451.1033,537.3885300000001,231.94215,224.51463,30.0,340.96276,39.1597685,655.45722,496.42526
RUFY3,465.17467,243.13902,401.70684300000005,372.33477,251.84000999999998,472.04735,223.990017,381.18137,315.02923000000004,122.28689,272.2030444,15.0,171.14586,35.99996,499.58598,582.10509
RUFY4,23.000002,13.0,13.0,11.999998999999999,3.99999507613,24.99999667,24.99996,29.99998,14.0,7.0000000161071,15.999998,8.0,4.0,7.0,14.0,18.999996
RUNDC1,104.0778,44.357079999999996,146.6185,80.7507,86.3673,84.4087,50.80433,96.60686,108.11240000000001,32.9606,52.10691,0.0,52.34727,8.33108,110.70469999999999,112.41650999999999
RUNDC3A,201.2464,185.5238,594.96647,515.25035,301.79857,217.10117000000002,173.52374,408.1445998497,532.4103,444.27880000000005,276.5802,2.246555,530.00332,33.8719052,168.01749999999998,203.30714
RUNDC3A-AS1,46.60368999999999,49.63789,68.4021,50.35546,57.0315,58.19535,34.99092,30.210573,67.506771,36.578962,33.78686,8.5648,26.456409999999998,7.88161,87.618257,66.26167
RUNDC3B,17.246589999999998,18.07606,18.999988,4.00044,16.0009,27.233466134,7.00088,27.2318947,31.0,6.146330000000001,20.006019473000002,3.00089,26.27684,1.0127065750000002,9.06286,14.695361579
RUNX1,564.5844999999999,357.22042,705.56599,387.91262,313.10593,434.95849,271.03361,381.56080000000003,437.36220000000003,220.118063,262.174964,28.44497,278.660974836,55.0379,593.8016581841999,711.1926100000001
RUNX1-AS1,61.0,37.0,72.0,36.0,15.0,53.0,24.0,19.0,56.0,35.0,36.0,0.0,25.0,2.0,61.0,77.0
RUNX1T1,68.02283,13.15189,66.318183,11.159989,9.0000000107463,14.119686,9.219167,16.77024,15.11516,13.00423,5.12609,3.0,23.0149106,6.00025,52.858579999999996,17.000529999999998
RUNX2,346.99963,189.00004,291.00030000000004,185.0000510983669,108.999980286,237.99986,172.00037,208.99958420299998,152.99992657299998,79.9999048,128.00004,31.00003,99.00002620000001,41.000047782,271.00012000000004,444.00052212
RUNX2-AS1,15.8982,1.56394,4.1139,7.35073,5.00408,5.42588,5.02563,2.304,3.00139,8.09545,6.47068,0.0,1.23931,0.0,5.71659,10.5828
RUNX3,595.9066,383.8569,1450.9830000000002,369.98879999999997,419.8531251,317.9566,485.99980000000005,319.9425,623.9996,168.6242,445.99962,24.40420004152,317.86082,55.000029999999995,587.95558,446.93740979433
RUNX3-AS1,0.0,4.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0
RUSC1,29.00006,36.00002,57.00003,28.99999,13.0,23.99999,19.0,40.0000026,20.00003,19.999964,22.99998,0.0,23.00001,0.0,47.99996,44.000069999999994
RUSC1-AS1,46.11459,20.4135,59.08058,31.41805,22.19803,34.033,13.7682,30.42273,27.103369999999998,13.0,42.70364,0.0,12.55875,7.0,67.34124,42.83198
RUSC2,14.0,35.999970000000005,50.0,41.0,20.0,53.999970000000005,22.0,33.0,33.0000000361971,3.0,32.000037,7.0,30.0,2.000003,66.000045,90.99995000000001
RUSF1,178.99993,106.0,144.999962,134.0294,104.11487,180.50844,86.999999,189.59876,150.77365,73.36131,109.205659438,9.0,96.00005,15.0,225.71439,199.65294
RUSF1-DT,0.0,4.0,12.0,5.45556,3.0,8.918728,1.0,1.0,3.51128,1.0,12.0,0.0,8.0,1.0,17.8283,7.0
RUVBL1,110.50330000000001,74.87027,161.90794,150.173947,120.93357,161.83226,64.35181,134.91844,100.49503000000001,61.5663,80.15715,13.42134,98.638950409245,25.0,212.06957,209.59463
RUVBL1-AS1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
RUVBL2,144.05439,63.87025,92.691520107991,120.07763,101.96187,120.67901,79.55053,146.01535,118.805833,44.202268000000004,73.70142,21.99997,74.21422,5.0,170.16311000000002,129.69963356
RUVBL2P1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RWDD1,296.18805,174.32554,356.83988,288.12552,188.5263,291.0396,124.41468,213.56498000000002,228.40235,93.93177,91.12613999999999,12.119053000000001,96.04849,36.03861,331.4358,328.75688
RWDD2A,24.0103,21.1575,32.8587,24.5132,12.4866,35.7495,14.0317,27.1788,11.059,9.43127,8.04338,0.0,16.0187,3.10007,45.4849,50.4773
RWDD2B,30.27541,13.05751,14.48604,31.4055,34.02271,34.1379800445,9.1286265,25.1143,31.03326,9.00806,18.05534,9.0,14.000800000000002,1.0,33.91446,42.015115217900004
RWDD3,85.12349999999999,30.358330000000002,102.59479999999999,93.72296,84.5655,104.55279999999999,53.878506,132.393,132.72623,48.90831,53.53156,11.0,52.591170000000005,9.0,123.38343,134.22314
RWDD3-DT,251.729,258.93264999999997,564.055,204.60501249799998,164.355,253.42129999999997,98.3879,183.593,305.905,225.249,186.327,42.7382,149.464,40.9934,405.07391,335.559
RWDD4,186.86090000000002,72.14613,140.5847,116.5342,108.1829107568,179.6922123048,78.50322,177.8244,158.6361,29.7852,86.01103,20.000030000000002,79.8619,17.000001,273.60053999999997,240.14917
RWDD4P1,1.13913,14.4741,14.4153,10.4658,5.81709,7.30773,6.49672,4.17561,4.36395,22.2148,8.98891,0.0,9.13813,0.0,13.3992,16.8506
RWDD4P2,0.0,11.3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXFP1,1.0,1.0,1.03771,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.999997
RXFP2,10.01697,4.25983,1.25002,15.274,10.62068,11.319557999999999,4.14405,10.5213,11.0,3.0,13.0,3.0,9.0,0.0,8.08513,9.19863
RXFP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
RXFP4,21.0,10.0,38.0,3.0,10.0,17.0,9.0,18.0,28.0,7.0,19.0,0.0,10.0,2.0,17.0,8.0
RXRA,815.23243,646.00008,1015.27,1004.9584,1071.32121,811.02039,584.26677,898.0439999999999,925.4993,482.20788000000005,663.0258,47.999979999999994,824.13338,77.00005999999999,1100.0001,1252.4553
RXRB,146.05003,73.99993,133.0004,143.32449,110.99968049054601,190.63349,103.00001999999999,122.416,104.9999,60.999990000000004,112.6993,7.0,75.0,14.00000214039,204.0,189.39489
RXRG,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
RXYLT1,150.60466,66.44566999999999,140.20603,72.94903000000001,82.758318,159.62813,62.66124,67.36453,64.51978,46.34407,60.16558,4.0,53.49365,14.03619,153.89767,160.47396831769998
RXYLT1-AS1,0.0,1.12571,6.7172,0.0,1.0,1.00074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05487
RYBP,733.0062,560.038129,696.4572999999999,622.4956,467.0349,669.7388500000001,222.076,613.34223,581.0172,315.1236,347.3993,63.0,390.0002,61.0,741.5204,840.8389999999999
RYK,363.99979,193.00002,334.00043000000005,329.00030000000004,212.99988000000002,376.89578,161.94954,289.00025,277.99951,110.00001,159.0,28.00004,180.0,31.0000144,538.00034,541.00004
RYKP1,8.0,8.0,6.0,15.0,29.0,19.1041,7.05042,26.0,24.0,10.0,16.0,0.0,12.0,1.0,16.0,14.0
RYR1,21.02582,23.003442956927998,28.000008232101003,21.0000001814133,17.000031,24.128125,17.01952,23.000033594947997,29.000006031410003,4.06847,21.53647,0.0,16.0000053140866,9.0025101913095,42.249899,29.03765
RYR2,22.0,24.00001,34.00002,22.999971340000002,41.999990000000004,6.00000388,7.0,10.0,6.0,4.0,2.0,3.0,2.0,0.0,13.000048,8.0
RYR3,31.670171,25.775102,61.348729999999996,17.272486992986,16.93178,39.9637121,17.012842,34.734519,39.98541,25.586039999999997,22.1938823,2.16842,19.02629,2.0,45.077354,36.70847773
RYR3-DT,26.055,31.4856,4.03559,5.0,6.04799,6.02546,6.07609,31.376599999999996,16.4892,0.0,12.0929,0.0,6.03603,4.0,8.069790000000001,5.0
S100A1,0.0,9.96965,2.0,1.0,3.0,4.42493,4.0,14.0,7.0,1.3203,4.863849999999999,0.0,3.0,1.0,7.652902,6.25306
S100A10,503.99988,339.9998,618.99936,367.0,344.99965,493.9994,237.00017,384.99957,398.99994,109.00001,228.0001,35.0,184.000310017331,52.999990000000004,542.0,621.9997999999999
S100A11,191.0,115.0,178.0,207.00009,123.0002,186.99960000000002,100.99998000000001,163.0,190.0,61.0,123.99961,15.0,107.0,27.0,237.99992,324.0
S100A11P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S100A11P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A11P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A11P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A11P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A11P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A11P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A11P9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A12,290.0,76.0,173.0,231.0,206.0,229.0,190.0,105.0,38.0,35.0,101.0,18.0,102.0,19.0,118.0,582.0
S100A13,10.40726,14.03037,6.0,8.95758,5.86601,9.57507,4.0,13.42984,5.0,2.916001,6.0,4.0,4.0,2.0,17.73516,16.74689
S100A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
S100A15A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A2,0.0,0.0,0.0,0.0,2.00000147194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000518896,0.0
S100A3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A4,1062.9995,513.9996100322646,1388.00044,1936.0035999999998,1505.9974,1447.00322,984.00046,1035.0000599999998,753.9995,289.00039,702.99979,53.0,817.00035,79.0,1559.00108,1741.9995999999999
S100A5,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0
S100A6,831.00005,468.99963,786.99964,647.00015,430.00041999999996,747.00023,367.9998,644.0001,482.00034,162.0,324.0,37.99998,363.00014999999996,66.00004,695.00008,899.0003700000001
S100A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S100A7A,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A7L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A7P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A8,1724.9959,742.9999,1130.0033,2264.9953,1846.99705,2243.99897,1236.9955,1040.0021,655.9999,369.0002,1025.99986,87.99996,714.99985,116.99991,1720.003,4428.003000000001
S100A9,4082.0,2005.0,3069.0,5793.0,4377.0,4501.0,3349.0,3063.0,1233.0,876.0,2628.0,211.0,2251.0,270.0,3226.0,8941.0
S100B,0.0,16.00001,15.0,33.00003,1.05131,19.0,26.999999,6.74256,7.0,26.59353,1.0,0.0,23.4638,5.0,56.5342,90.0
S100G,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100P,13.99995,3.0,3.0,8.0,9.0,4.0,4.0,4.0,0.0,1.0,6.0,0.0,2.0,1.0,12.0,7.0
S100PBP,311.67676,224.73673,348.531150646,260.38729,217.40915801100002,359.334741,176.34900199999998,288.74622,209.48529000000002,162.42387,208.4215650193552,18.51543,166.68562,34.408111,453.82010027872,434.13403
S100Z,41.0,34.00003,35.00001,33.00003,15.0,66.99992999999999,23.00004,60.0,45.9999,20.0,43.00000145256,0.0,35.99997,2.0,28.000049999999998,36.0
S1PR1,920.001027,220.000208,678.2902,575.7627,814.999900055514,850.8207,368.9997,980.8919999999999,853.3639000000001,170.147,378.1281,59.999990000000004,599.1936,100.11022000000001,1524.2907,959.32
S1PR1-DT,24.99996,11.0,18.0,26.0,8.0,16.999992471000002,16.00005,19.0,20.0,8.0,4.999999,5.0,17.0,0.0,47.0,31.0
S1PR2,56.4942,24.5195,63.9679,24.3916,29.4855,31.708,15.1858,25.1238,22.8221,26.1112,21.8331,3.03893,21.0189,5.6936,45.2468,41.9118
S1PR3,91.62226,73.37791,79.268,129.65095,159.41155,145.91052,40.91028,127.9321,36.094602,42.743699,72.87530000000001,8.23114,64.8197,9.61032,238.31305,505.78434000000004
S1PR4,155.0,84.0,141.99985999999998,280.0,315.00010999999995,201.00013,124.0003,256.9998,153.9999,65.0,104.99990000000001,12.0,178.99970000000002,17.99995,333.0,238.0
S1PR5,224.9999,115.947,667.94978,391.9499,408.00007,207.52866,303.70243,453.0,409.00073,82.7233259,239.99919,28.0,322.39802,54.0,473.79929999999996,216.51237
SAA1,0.0,0.0,3.50932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
SAA2,0.0,4.31723,1.16265,2.77297,4.12204,7.70576,0.0,2.00451,4.03354,0.0,1.0,0.0,3.02618,0.0,4.15192,0.0
SAA2-SAA4,0.0,0.0,1.80871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA4,0.0,0.0,0.522252,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAAL1,63.99996,48.000020000000006,73.000015439889,79.99999,54.000009999999996,103.9999969,37.9999865,37.999919000000006,57.00000623960901,19.00004,38.999975444433,5.0,38.000031,0.0,106.99996,77.000021
SAC3D1,13.0,2.999997,12.0,11.0,5.0,8.99999,6.0,7.0,6.0,1.0,7.9999983,4.0,4.999995,2.0,26.0,10.0
SACM1L,948.484220452835,544.8379203151,825.2573343041801,697.1123774581156,705.679858717812,974.4554570726,402.968657954789,833.3705588299999,966.4705200928282,358.1726132,638.0828674815239,52.0000000563877,474.808306,106.36804400300001,1418.0015286851574,1272.15098781424
SACS,1144.3721037,430.490984,892.116318282,774.206843,706.88054487663,1134.64266021,437.07724292160003,900.993566,801.117098,230.043925,439.826441045,21.00002,546.8553354626747,112.000016300891,1372.058904962,1280.3003800000001
SACS-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SAE1,222.57973,133.2582,204.00003,248.00006000000002,210.0793,211.09292779999998,117.00004704999999,224.999947,172.00006,69.00004,138.000031,0.0,145.99992,17.999950000000002,341.11055,373.9996552193
SAE1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAFB,1001.61339,581.055267906,1085.19751,651.38185,575.2006600000001,825.855900479315,395.42021,972.6924000135236,720.8253,396.763598132785,414.2848771637,58.57016976816,459.58956331300004,131.20323,1121.2308,1097.87105
SAFB2,643.49929,413.76583,929.0952,388.61809,297.64654,534.978,270.59131,527.00337,450.713055,268.2365,284.77878,37.4298,231.4104,69.79666,769.3482,783.23216
SAG,35.971171999999996,32.488699999999994,53.0985,34.49375,28.158287,34.597300000000004,23.149838,25.76125,19.484530000000003,4.57449,42.2791,5.00553,14.004169999999998,2.09461,39.97076,41.415301
SAGE1,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0
SAGE2P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SAGE3P,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAGE4P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAGSIN1,38.0,15.5,15.0287,41.0,36.0,38.0,18.5,45.0,19.0,16.5,21.0,2.43028,30.5,1.5,51.5,59.0
SALL1,12.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
SALL1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
