,case_sample_1,case_sample_2,case_sample_3,case_sample_4,case_sample_5,case_sample_6,case_sample_7,case_sample_8,case_sample_9,case_sample_10,case_sample_11,case_sample_12,case_sample_13,case_sample_14,case_sample_15,case_sample_16,case_sample_17,case_sample_18,case_sample_19,case_sample_20,case_sample_21,case_sample_22,case_sample_23,case_sample_24,case_sample_25,control_sample_1,control_sample_2,control_sample_3,control_sample_4,control_sample_5,control_sample_6,control_sample_7,control_sample_8,control_sample_9,control_sample_10,control_sample_11,control_sample_12,control_sample_13,control_sample_14,control_sample_15,control_sample_16,control_sample_17,control_sample_18,control_sample_19,control_sample_20,control_sample_21,control_sample_22,control_sample_23,control_sample_24,control_sample_25,control_sample_26,control_sample_27,control_sample_28,control_sample_29,control_sample_30,control_sample_31,control_sample_32,control_sample_33
GPR20,1.34556490523554,1.09662239435453,5.61312120804011,1.20330636400873,3.35044350007753,5.22798953081691,4.53238718087443,11.5323335809735,4.45964004099902,6.74230952194122,4.39103297283915,1.06416183449319,1.0,1.71994574092489,1.0,2.18781921416693,5.62086892551713,1.80364348662385,2.96612745826523,3.17178911610697,1.0,1.0,6.35304642893918,1.0,2.82109244242714,2.63147493193195,1.0,1.0,1.9638329392998,7.63556674296517,2.53983974178685,4.05416139962323,1.15094884616102,2.81835708953014,1.0,2.5945728635992,20.3935120399056,2.19099808986034,1.53655084454443,2.69920636429665,2.90232498960025,1.44342894500499,1.38392020147489,1.0,1.51667710349802,1.0,3.17035060549101,1.0,1.0,1.13004608817262,1.0,1.92788169297804,19.575125077064,1.0,1.35092904878311,4.05638068816678,1.0,2.82802833285911
PTP4A3,137.247620334026,82.2466795765894,138.72428128442,123.9405554929,80.4106440018606,92.6101002601853,78.3455498408295,103.791002228761,45.7113104202399,180.918638838756,79.9168001056725,102.159536111346,28.3218869774598,96.3169614917937,127.434997835059,114.204162979514,78.6921649572398,52.3056611120916,74.8947183211971,63.4357823221395,80.9507824876001,79.3113432446709,71.698666840885,88.4514045009766,84.6327732728142,68.4183482302306,78.7000376141923,84.263459570571,89.354398738141,121.078272638448,78.7350319953924,133.787326187567,54.0945957695682,70.4589272382535,68.0952963351759,76.9723282867764,105.566415265394,128.17338825683,77.5958176494936,125.513095939794,167.367407733614,127.743461632942,73.3477706781691,51.5998375104408,81.1422250371442,85.3122588204294,65.5205791801476,48.7942227629902,46.2180270635252,129.955300139851,65.2390248822606,74.2234451796543,128.636536220707,35.398328786914,73.6256331586796,170.367988903005,81.6202302459018,104.637048315787
MROH5,15.4739964102088,4.3864895774181,20.8487359155776,4.81322545603494,39.0885075009045,24.6462363595654,6.47483882982062,1.0,2.22982002049951,12.3609007902256,5.26923956740698,2.12832366898638,14.1609434887299,7.739755834162,6.19475683920423,9.18884069950111,1.0,61.3238785452109,8.89838237479569,5.28631519351162,4.21618658789584,5.44887090993922,27.2273418383108,1.0,16.9265546545628,5.26294986386389,3.27916823392468,3.29154138947543,4.90958234824951,4.36318099598009,1.69322649452457,5.40554853283098,14.9623350000933,2.81835708953014,34.7424981301918,7.78371859079761,31.1900772375027,4.38199617972069,3.84137711136107,9.44722227503827,10.6418582952009,4.33028683501497,19.3748828206484,2.62372055137835,4.55003131049407,3.95487292545037,2.11356707032734,6.09927784537378,1.45951664411132,7.91032261720831,1.0,4.81970423244509,46.1413662530795,2.87013476650654,8.10557429269867,5.40850758422237,3.34852226649854,1.0
MIR1302-7,1.0,1.0,1.60374891658289,1.0,1.0,1.0,1.0,1.0,1.11491001024975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6072869732477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.39923671057713,1.0,1.0,1.34960318214832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MIR4472-1,1.0,1.0,3.20749783316578,1.0,1.11681450002584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.80364348662385,1.0,1.0,1.0,1.0,1.0,1.0,1.41054622121357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15094884616102,1.0,1.0,1.0,3.5988550658657,1.0,1.0,1.0,1.0,1.0,1.38392020147489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.39822321979029,1.0,1.0,1.0,1.0,1.0
LINC00051,1.0,1.0,2.40562337487433,1.0,4.46725800010337,2.24056694177868,1.29496776596412,1.0,1.0,1.0,1.0,1.06416183449319,1.0,1.0,1.0,1.0,5.62086892551713,14.4291478929908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05258997277278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.38969992520767,1.0,1.0,1.09549904493017,1.0,1.34960318214832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13004608817262,1.0,1.0,5.59289287916116,1.0,1.35092904878311,1.0,1.0,1.0
TSNARE1,69.2965926196306,30.7054270419267,68.1593289547728,36.099190920262,52.4902815012146,44.8113388355735,71.8707110110089,92.2586686477876,21.1832901947453,77.536559502324,64.9872879980194,39.3739878762481,14.1609434887299,46.438535004972,51.3279852391208,54.2579165113399,78.6921649572398,63.1275220318347,28.919742718086,29.6033650836651,66.6157480887542,29.6660749541136,38.1182785736351,50.3118080647757,56.4218488485428,42.1035989109111,32.7916823392468,51.3480456758167,34.3670764377465,52.3581719517611,28.7848504069176,64.8665823939717,28.7737211540256,42.2753563429521,52.8085971578915,27.6754438783915,69.5778646067369,29.0307246906495,50.7061778699661,45.886508193043,91.9069580040078,50.5200130751747,34.5980050368722,31.4846466165401,54.6003757259288,50.8483661843619,39.1009908010559,18.2978335361213,36.9744216508202,33.9013826451785,34.8537256220296,36.6297521665827,76.9022770884659,34.4416171980785,45.9315876586258,37.8595530895566,71.1560981630939,48.0764816586049
ADGRB1,13.4556490523554,7.67635676048168,26.4618571236177,1.20330636400873,26.8035480006202,30.6210815376419,5.82735494683855,11.5323335809735,3.90218503587414,4.49487301462748,7.90385935111047,3.19248550347958,1.0,6.87978296369955,1.76993052548692,7.87614917100095,5.62086892551713,32.4655827592293,12.6060416976272,6.34357823221395,2.5297119527375,7.87059131435666,21.7818734706486,8.92628852762149,26.8003782030578,7.89442479579584,3.27916823392468,6.58308277895086,7.85533175719921,5.45397624497512,3.38645298904913,5.40554853283098,10.3585396154492,8.45507126859042,11.1175994016614,2.5945728635992,51.5835892774084,4.92974570218577,9.21930506726656,6.74801591074162,17.4139499376015,5.05200130751747,5.53568080589955,2.62372055137835,5.30836986224308,1.69494553947873,4.22713414065469,3.04963892268689,1.45951664411132,6.78027652903569,2.6810558170792,2.89182253946705,36.3538037145475,4.78355794417756,10.1319678658733,22.9861572329451,2.09282641656158,8.48408499857733
ARC,3.36391226308886,1.09662239435453,13.6318657909546,1.0,6.70088700015505,6.72170082533603,1.0,1.0,1.67236501537463,2.24743650731374,2.63461978370349,1.0,1.0,1.71994574092489,1.0,2.18781921416693,1.0,12.6255044063669,1.48306372913262,2.11452607740465,1.0,1.81629030331307,7.26062449021621,1.0,14.1054622121357,1.57888495915917,1.0,1.0,1.0,1.0,1.0,1.0,1.15094884616102,1.12734283581206,5.55879970083068,1.72971524239947,27.591222171637,1.64324856739526,1.0,6.74801591074162,1.0,1.0,1.38392020147489,1.0,1.51667710349802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.5840089781126,1.0,1.35092904878311,5.40850758422237,2.5113916998739,1.0
JRK,215.290384837687,211.648122110423,230.939843987936,251.491030077826,196.559352004548,227.044116766906,214.317165267062,345.970007429204,187.304881721959,214.630186448462,215.160615669118,204.319072222693,212.414152330949,219.293081967923,277.879092501447,160.148366477019,258.559970573788,263.331949047082,212.81964513053,204.051766469549,251.284720638592,168.309568107012,212.373266338824,216.665366988631,228.508487836598,198.939504854055,186.912589333707,253.448686989608,219.949289201578,165.800877847244,217.579604546407,241.898296844186,161.132838462543,209.685767461043,188.999189828243,193.728107148741,229.127105860116,204.858321401942,185.922652189876,217.28611232588,294.102265612825,232.392060145803,160.534743371087,209.023070593142,260.86846180166,207.348337662898,234.605944806335,111.820093831853,220.38701326081,169.506913225892,157.288607935313,187.004524218869,197.149473990431,220.043665432168,199.937499219901,185.241384759616,172.448896724675,240.382408293024
PSCA,1.0,2.19324478870905,3.20749783316578,3.6099190920262,4.46725800010337,6.72170082533603,1.0,1.0,1.0,4.49487301462748,1.0,1.0,1.0,1.71994574092489,1.0,1.0,1.0,7.2145739464954,2.22459559369892,2.11452607740465,2.5297119527375,1.0,4.53789030638513,1.62296155047663,9.87382354849499,1.05258997277278,1.0,1.97492483368526,3.9276658785996,1.09079524899502,1.0,1.0,1.0,1.69101425371809,6.94849962603835,3.45943048479894,8.39732848701997,1.09549904493017,1.0,2.69920636429665,1.0,1.0,5.53568080589955,1.0,1.0,2.82490923246455,1.0,1.0165463075623,1.0,1.13004608817262,1.0,1.0,5.59289287916116,1.0,1.0,1.0,1.67426113324927,1.0
LY6K,1.0,1.0,6.41499566633156,1.0,1.11681450002584,2.98742258903824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.01821743311925,1.0,1.05726303870232,1.0,1.0,6.35304642893918,1.0,2.82109244242714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15094884616102,1.0,1.0,1.0,2.39923671057713,1.0,1.0,1.34960318214832,1.0,1.0,2.76784040294978,1.0,1.0,1.0,1.0,3.04963892268689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35212689605559,1.0,1.0
LOC100288181,3.36391226308886,2.19324478870905,12.8299913326631,3.6099190920262,8.93451600020674,7.46855647259559,1.29496776596412,1.0,2.78727502562439,1.12371825365687,1.75641318913566,1.06416183449319,1.0,1.0,1.76993052548692,1.0,5.62086892551713,32.4655827592293,1.48306372913262,1.05726303870232,1.68647463515833,1.0,9.07578061277026,1.0,7.05273110606785,2.10517994554556,1.0,2.63323311158034,1.0,2.18159049799005,2.53983974178685,1.0,1.0,1.69101425371809,20.8454988781151,8.64857621199735,14.3954202634628,2.19099808986034,1.53655084454443,9.44722227503827,1.0,1.0,16.6070424176987,1.0,1.0,2.25992738597164,2.11356707032734,1.0,1.0,1.13004608817262,1.78737054471947,1.92788169297804,18.1769018572738,1.91342317767103,4.05278714634933,1.35212689605559,1.0,1.0
THEM6,51.8042488515685,60.3142316894989,44.1030952060295,68.5884627484979,29.0371770006719,37.3427823629779,60.2160011173317,34.5970007429204,42.9240353946155,82.0314325169515,45.6667429175271,39.3739878762481,56.6437739549197,48.1584807458969,66.3723947057596,45.0690758118388,61.8295581806884,68.5384524917063,50.4241667905089,39.118732431986,55.653662960225,50.8561284927661,49.0092153089594,45.4429234133458,43.7269328576207,56.83985852973,36.0708505731715,48.7148125642364,34.3670764377465,42.5410147108059,49.9501815884747,55.4068724615175,29.9246700001866,54.1124561189787,27.7939985041534,30.2700167419907,53.9828259879855,44.915460842137,77.5958176494936,45.886508193043,58.0464997920049,35.3640091526223,22.1427232235982,45.477822890558,61.4254226916699,70.6227308116137,63.9354038774021,22.3640187663705,52.5425991880076,61.0224887613212,40.2158372561881,29.8821662411595,61.5218216707727,37.311751964585,40.5278714634933,62.1978372185572,58.5991396637244,65.0446516557596
SLURP1,1.0,1.09662239435453,1.0,1.20330636400873,3.35044350007753,2.98742258903824,1.29496776596412,1.0,2.78727502562439,1.0,1.0,1.06416183449319,1.0,1.0,1.0,1.75025537133354,5.62086892551713,1.0,1.0,1.0,1.0,1.0,3.6303122451081,1.0,2.82109244242714,1.57888495915917,1.0,1.0,1.0,1.0,1.0,1.0,1.15094884616102,1.0,1.38969992520767,1.0,2.39923671057713,1.0,1.0,1.34960318214832,1.0,1.0,1.38392020147489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.79644643958058,1.0,1.0,1.35212689605559,1.0,1.0
LYPD2,5.38225962094218,6.57973436612715,4.81124674974867,1.20330636400873,6.70088700015505,3.7342782362978,5.17987106385649,1.0,2.78727502562439,12.3609007902256,5.26923956740698,1.06416183449319,1.0,1.71994574092489,13.2744789411519,3.50051074266709,5.62086892551713,3.6072869732477,5.93225491653046,13.7444195031302,1.0,5.44887090993922,3.6303122451081,10.5492500780981,5.64218488485428,2.10517994554556,3.27916823392468,1.0,8.83724822684911,5.45397624497512,6.77290597809827,1.0,3.45284653848307,5.63671417906028,6.94849962603835,7.78371859079761,7.1977101317314,4.38199617972069,4.60965253363328,10.7968254571866,1.0,1.0,6.91960100737444,2.62372055137835,3.79169275874506,2.25992738597164,5.28391767581836,1.0,2.91903328822264,3.39013826451785,5.36211163415841,7.71152677191214,6.99111609895144,2.87013476650654,2.02639357317467,1.35212689605559,1.0,1.0
LYNX1,11.4373016945021,10.9662239435453,13.6318657909546,2.40661272801747,16.7522175003876,18.671391181489,25.2518714363004,23.0646671619469,5.57455005124877,20.2269285658236,13.1730989185174,4.25664733797277,14.1609434887299,11.1796473160118,13.2744789411519,11.8142237565014,5.62086892551713,28.8582957859816,11.8645098330609,13.7444195031302,2.5297119527375,6.05430101104358,16.3364051029865,9.7377693028598,12.6949159909221,4.7366548774775,6.55833646784936,7.24139105684595,4.90958234824951,4.36318099598009,15.2390384507211,5.40554853283098,6.90569307696615,14.0917854476507,19.4557989529074,14.7025795603955,20.3935120399056,9.31174188190646,9.21930506726656,12.1464286393349,8.70697496880074,1.44342894500499,15.2231222162238,4.37286758563058,20.4751408972233,6.21480031142201,9.51105181647304,7.11582415293608,10.2166165087793,10.1704147935535,10.7242232683168,6.74758592542312,23.7697947364349,3.82684635534205,4.05278714634933,5.40850758422237,2.5113916998739,2.82802833285911
LY6D,1.0,1.0,1.0,1.0,5.58407250012921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.80364348662385,1.0,1.0,1.0,1.0,1.81515612255405,1.0,2.82109244242714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15094884616102,1.0,2.77939985041534,1.0,2.39923671057713,1.0,1.0,1.0,1.0,1.0,1.38392020147489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.19466965937087,1.0,1.0,1.0,1.0,1.0
GML,5.38225962094218,4.3864895774181,8.01874458291445,1.0,3.35044350007753,5.22798953081691,1.94245164894618,1.0,1.11491001024975,5.61859126828435,3.51282637827132,4.25664733797277,1.0,5.15983722277466,2.65489578823039,2.62538305700032,1.0,28.8582957859816,8.89838237479569,2.11452607740465,5.059423905475,7.87059131435666,4.53789030638513,2.43444232571495,9.87382354849499,1.57888495915917,1.0,4.6081579452656,5.89149881789941,4.36318099598009,5.0796794835737,5.40554853283098,6.90569307696615,1.12734283581206,13.8969992520767,6.05400334839814,9.59694684230853,2.19099808986034,3.07310168908885,6.74801591074162,1.0,3.60857236251248,5.53568080589955,2.62372055137835,9.10006262098814,2.25992738597164,2.11356707032734,6.09927784537378,1.45951664411132,2.26009217634523,7.14948217887788,2.89182253946705,12.5840089781126,7.6536927106841,9.45650334148178,4.05638068816678,2.5113916998739,2.82802833285911
CYP11B1,6.72782452617772,4.3864895774181,9.62249349949734,3.6099190920262,18.9858465004393,7.46855647259559,8.4172904787668,1.0,1.0,2.24743650731374,9.66027254024613,5.32080917246596,1.0,4.29986435231222,2.65489578823039,6.56345764250079,1.0,45.0910871655962,5.19072305196415,4.2290521548093,1.68647463515833,3.63258060662615,9.98335867404728,4.8688846514299,15.5160084333493,2.10517994554556,1.0,4.6081579452656,3.9276658785996,5.45397624497512,3.38645298904913,2.70277426641549,3.45284653848307,1.69101425371809,18.0660990276997,6.91886096959788,20.3935120399056,3.28649713479051,6.14620337817771,6.74801591074162,3.86976665280033,2.16514341750749,16.6070424176987,2.62372055137835,4.55003131049407,1.69494553947873,3.69874237307285,2.03309261512459,4.37854993233397,4.52018435269046,3.57474108943894,1.0,19.575125077064,6.69698112184859,4.05278714634933,6.76063448027796,2.92995698318622,2.82802833285911
CYP11B2,1.0,1.0,8.01874458291445,1.0,10.0513305002326,14.9371129451912,1.0,1.0,1.0,1.12371825365687,1.75641318913566,1.0,1.0,3.43989148184978,1.0,1.0,1.0,18.0364348662385,1.48306372913262,2.11452607740465,1.0,1.81629030331307,10.8909367353243,1.0,5.64218488485428,1.0,1.0,1.0,1.9638329392998,1.0,1.0,2.02708069981162,3.45284653848307,1.0,12.507299326869,1.0,9.59694684230853,1.0,1.0,1.34960318214832,1.0,1.0,12.455281813274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.78737054471947,1.92788169297804,15.3804554176932,1.91342317767103,1.35092904878311,2.70425379211118,1.0,1.0
LOC100133669,2.01834735785332,1.09662239435453,1.60374891658289,2.40661272801747,2.23362900005168,1.0,1.29496776596412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.62086892551713,7.2145739464954,1.0,1.0,1.0,1.0,1.81515612255405,1.0,1.41054622121357,1.0,1.0,1.0,1.0,1.09079524899502,1.0,1.35138713320774,1.15094884616102,1.0,2.77939985041534,3.45943048479894,2.39923671057713,1.0,2.30482626681664,2.69920636429665,1.0,1.0,1.38392020147489,1.0,1.51667710349802,1.0,3.69874237307285,1.0,1.94602219214843,1.0,1.0,1.0,4.19466965937087,1.0,1.0,1.35212689605559,1.0,2.82802833285911
CDC42P3,3.36391226308886,1.09662239435453,4.81124674974867,2.40661272801747,4.46725800010337,4.48113388355735,6.47483882982062,1.0,2.78727502562439,4.49487301462748,1.75641318913566,1.06416183449319,14.1609434887299,2.57991861138733,3.53986105097385,2.18781921416693,1.0,19.8400783528623,1.48306372913262,3.17178911610697,3.37294927031667,2.42172040441743,6.35304642893918,3.24592310095327,4.23163866364071,3.68406490470473,13.1166729356987,3.94984966737052,1.0,1.0,4.23306623631142,2.02708069981162,4.6037953846441,2.81835708953014,2.77939985041534,3.45943048479894,9.59694684230853,2.19099808986034,1.53655084454443,8.09761909288994,1.93488332640016,1.44342894500499,5.53568080589955,2.62372055137835,1.0,1.12996369298582,1.58517530274551,2.03309261512459,2.91903328822264,1.13004608817262,1.0,2.89182253946705,8.38933931874173,3.82684635534205,1.35092904878311,5.40850758422237,2.09282641656158,5.65605666571822
LY6E,106.972409966226,169.976471124951,137.922406826129,55.3520927444018,59.1911685013696,76.179276020475,123.669421649574,80.7263350668142,81.9458857533569,175.300047570472,124.705336428632,91.5179177664145,99.1266044211094,94.5970157508688,107.965762054702,327.735318282206,78.6921649572398,52.3056611120916,83.7931006959928,212.509870779167,50.59423905475,73.8624723347317,243.230920422243,83.5825198495466,81.8116808303871,94.2068025631637,62.3041964445689,151.41090391587,70.6979858147929,69.8108959356815,79.5816452426547,116.89498702247,54.0945957695682,86.8053983575284,48.6394973822685,112.431490755966,81.5740481596225,113.384151150273,105.253732851293,63.4313495609712,122.86509122641,58.4588722727021,35.9819252383471,97.0776604009988,62.1837612434189,57.6281483422768,82.9575075103482,39.6453059949296,50.5965769958592,49.7220278795951,113.498029589686,58.8003916358301,97.8756253853202,55.4892721524597,44.5806586098427,87.8882482436135,127.662411410257,79.1847933200551
C8orf31,7.4006069787955,2.19324478870905,16.8393636241203,8.42314454806114,14.5185885003359,3.7342782362978,11.007226010695,1.0,3.34473003074926,3.37115476097061,1.0,4.25664733797277,1.0,5.15983722277466,10.6195831529215,7.43858532816756,1.0,23.44736532611,5.93225491653046,7.40084127091627,6.74589854063334,5.44887090993922,6.35304642893918,2.43444232571495,4.23163866364071,2.10517994554556,1.0,6.58308277895086,4.90958234824951,3.27238574698507,1.0,1.35138713320774,8.05664192312717,3.38202850743617,11.1175994016614,5.18914572719841,9.59694684230853,2.19099808986034,1.0,6.74801591074162,5.80464997920049,2.16514341750749,1.38392020147489,7.87116165413504,2.27501565524703,2.82490923246455,18.4937118653643,5.08273153781148,6.3245721244824,5.65023044086308,1.78737054471947,2.89182253946705,11.1857857583223,5.74026953301308,2.02639357317467,2.70425379211118,2.09282641656158,1.0
LY6H,4.70947716832441,1.0,4.81124674974867,1.0,3.35044350007753,6.72170082533603,1.0,1.0,1.0,4.49487301462748,1.0,1.0,1.0,2.57991861138733,1.0,1.0,1.0,3.6072869732477,1.0,1.0,1.0,1.0,9.07578061277026,1.0,7.05273110606785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.30189769232205,1.0,2.77939985041534,1.0,10.7965651975971,1.0,1.0,4.04880954644497,1.0,1.0,1.38392020147489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.78756253853202,1.0,1.0,2.70425379211118,1.0,1.0
